,number,value,datetime_start,datetime_complete,duration,params_l2_leaf_reg,params_learning_rate,params_tree_depth,state
303,303,0.7067673992673993,2023-11-16 18:49:20.239347,2023-11-16 18:51:52.228605,0 days 00:02:31.989258,9.618661953993115,0.08630237478176972,10,COMPLETE
304,304,0.7067673992673993,2023-11-16 18:51:52.238290,2023-11-16 18:53:57.063280,0 days 00:02:04.824990,21.2243008123558,0.09589770919532656,9,COMPLETE
305,305,0.7067673992673993,2023-11-16 18:53:57.076300,2023-11-16 18:56:21.373620,0 days 00:02:24.297320,6.417028558583339,0.07768238627166159,10,COMPLETE
306,306,0.7067673992673993,2023-11-16 18:56:21.382431,2023-11-16 18:58:55.372355,0 days 00:02:33.989924,7.4671518816657425,0.05891469351193264,10,COMPLETE
307,307,0.7467673992673993,2023-11-16 18:58:55.379529,2023-11-16 19:01:12.933731,0 days 00:02:17.554202,5.8606946451660225,0.09138720339908397,10,COMPLETE
308,308,0.6942673992673993,2023-11-16 19:01:12.941522,2023-11-16 19:03:26.201127,0 days 00:02:13.259605,3.7750712307113137,0.08229050918435879,10,COMPLETE
309,309,0.7067673992673993,2023-11-16 19:03:26.207956,2023-11-16 19:06:01.305026,0 days 00:02:35.097070,10.984286741192344,0.0794181578844109,10,COMPLETE
310,310,0.7067673992673993,2023-11-16 19:06:01.312489,2023-11-16 19:08:42.272133,0 days 00:02:40.959644,16.141429509665002,0.07683761716260402,10,COMPLETE
311,311,0.6942673992673993,2023-11-16 19:08:42.278612,2023-11-16 19:10:56.093894,0 days 00:02:13.815282,4.427991743031658,0.08758254195158978,10,COMPLETE
312,312,0.7067673992673993,2023-11-16 19:10:56.102072,2023-11-16 19:13:33.200889,0 days 00:02:37.098817,12.921139577033674,0.08337572725396597,10,COMPLETE
313,313,0.7067673992673993,2023-11-16 19:13:33.207578,2023-11-16 19:16:26.041855,0 days 00:02:52.834277,23.113019735079014,0.0801526052854178,10,COMPLETE
314,314,0.7067673992673993,2023-11-16 19:16:26.049431,2023-11-16 19:19:07.972014,0 days 00:02:41.922583,9.920435165012766,0.06507441189644665,10,COMPLETE
315,315,0.7342673992673994,2023-11-16 19:19:07.980319,2023-11-16 19:21:30.947464,0 days 00:02:22.967145,5.3102866748136,0.07480357645042665,10,COMPLETE
316,316,0.7067673992673993,2023-11-16 19:21:30.959183,2023-11-16 19:24:14.439003,0 days 00:02:43.479820,19.44803132247545,0.055122017100963,10,COMPLETE
317,317,0.7067673992673993,2023-11-16 19:24:14.445494,2023-11-16 19:26:48.588818,0 days 00:02:34.143324,9.062031485027095,0.07805963234894236,10,COMPLETE
318,318,0.7342673992673994,2023-11-16 19:26:48.599702,2023-11-16 19:29:17.617569,0 days 00:02:29.017867,6.938647577444809,0.08979701531332182,10,COMPLETE
319,319,0.6942673992673993,2023-11-16 19:29:17.625711,2023-11-16 19:31:24.830775,0 days 00:02:07.205064,2.5684129191922285,0.07205476085964173,10,COMPLETE
320,320,0.7342673992673994,2023-11-16 19:31:24.840285,2023-11-16 19:33:51.548176,0 days 00:02:26.707891,6.370940401478063,0.08143684100414567,10,COMPLETE
321,321,0.7342673992673994,2023-11-16 19:33:51.558098,2023-11-16 19:36:20.062751,0 days 00:02:28.504653,4.7956189550931665,0.04658012851678976,10,COMPLETE
322,322,0.7467673992673993,2023-11-16 19:36:20.068449,2023-11-16 19:37:55.440447,0 days 00:01:35.371998,7.969373746043237,0.025512763745522696,7,COMPLETE
323,323,0.7067673992673993,2023-11-16 19:37:55.445745,2023-11-16 19:40:14.692230,0 days 00:02:19.246485,5.673549417050628,0.0854405776171102,10,COMPLETE
324,324,0.7467673992673993,2023-11-16 19:40:14.698778,2023-11-16 19:42:44.593314,0 days 00:02:29.894536,7.431893098150288,0.0766051079225002,10,COMPLETE
325,325,0.7467673992673993,2023-11-16 19:42:44.601559,2023-11-16 19:45:31.094022,0 days 00:02:46.492463,6.702717600167089,0.079085993930295,10,COMPLETE
326,326,0.7067673992673993,2023-11-16 19:45:31.101140,2023-11-16 19:48:04.571695,0 days 00:02:33.470555,8.508923007164741,0.0698693580253484,10,COMPLETE
327,327,0.7342673992673994,2023-11-16 19:48:04.579381,2023-11-16 19:50:23.072646,0 days 00:02:18.493265,6.050545827546836,0.09333309566771379,10,COMPLETE
328,328,0.7342673992673994,2023-11-16 19:50:23.079624,2023-11-16 19:52:52.836616,0 days 00:02:29.756992,5.240792704895832,0.0440805882640256,10,COMPLETE
329,329,0.7067673992673993,2023-11-16 19:52:52.842154,2023-11-16 19:54:10.102362,0 days 00:01:17.260208,20.65975349654436,0.07428785690382478,5,COMPLETE
330,330,0.7342673992673994,2023-11-16 19:54:10.111546,2023-11-16 19:56:37.194554,0 days 00:02:27.083008,7.013141085783947,0.08442225942572126,10,COMPLETE
331,331,0.6942673992673993,2023-11-16 19:56:37.202536,2023-11-16 19:58:52.575659,0 days 00:02:15.373123,4.343940974913011,0.08181988370074315,10,COMPLETE
332,332,0.7342673992673994,2023-11-16 19:58:52.585366,2023-11-16 20:01:34.051457,0 days 00:02:41.466091,7.778881105361064,0.03982545988463109,10,COMPLETE
333,333,0.7342673992673994,2023-11-16 20:01:34.057453,2023-11-16 20:03:55.986876,0 days 00:02:21.929423,5.901072862254352,0.08776613569308292,10,COMPLETE
334,334,0.7467673992673993,2023-11-16 20:03:55.994852,2023-11-16 20:06:33.495190,0 days 00:02:37.500338,6.502442763844932,0.050642496437214475,10,COMPLETE
335,335,0.6942673992673993,2023-11-16 20:06:33.506585,2023-11-16 20:08:54.253898,0 days 00:02:20.747313,4.886186034309399,0.0761449168837298,10,COMPLETE
336,336,0.6942673992673993,2023-11-16 20:08:54.265995,2023-11-16 20:11:03.715083,0 days 00:02:09.449088,3.5077128618981486,0.07937808229746662,10,COMPLETE
337,337,0.7342673992673994,2023-11-16 20:11:03.725319,2023-11-16 20:13:40.116883,0 days 00:02:36.391564,5.564628816693625,0.0912194718046346,10,COMPLETE
338,338,0.6942673992673993,2023-11-16 20:13:40.124137,2023-11-16 20:16:07.430637,0 days 00:02:27.306500,7.182737298584084,0.07251259731340812,10,COMPLETE
339,339,0.7067673992673993,2023-11-16 20:16:07.440677,2023-11-16 20:18:53.081714,0 days 00:02:45.641037,13.21947975770289,0.08346027882764942,10,COMPLETE
340,340,0.7067673992673993,2023-11-16 20:18:53.092492,2023-11-16 20:20:54.147379,0 days 00:02:01.054887,8.614146294870439,0.06642357530406075,9,COMPLETE
341,341,0.7467673992673993,2023-11-16 20:20:54.157237,2023-11-16 20:23:25.589877,0 days 00:02:31.432640,6.467895175646909,0.059821501878571326,10,COMPLETE
342,342,0.7067673992673993,2023-11-16 20:23:25.598113,2023-11-16 20:25:39.580229,0 days 00:02:13.982116,4.135311026379875,0.07724874548083169,10,COMPLETE
343,343,0.7342673992673994,2023-11-16 20:25:39.586111,2023-11-16 20:27:59.445494,0 days 00:02:19.859383,5.227257690504842,0.08640211951032861,10,COMPLETE
344,344,0.7467673992673993,2023-11-16 20:27:59.454957,2023-11-16 20:30:26.469555,0 days 00:02:27.014598,7.767308534342087,0.08026502003962417,10,COMPLETE
345,345,0.7342673992673994,2023-11-16 20:30:26.474959,2023-11-16 20:32:49.373622,0 days 00:02:22.898663,6.201859344779209,0.07493123939328857,10,COMPLETE
346,346,0.7467673992673993,2023-11-16 20:32:49.382760,2023-11-16 20:35:11.993446,0 days 00:02:22.610686,6.960089312608538,0.09724932426717507,10,COMPLETE
347,347,0.7467673992673993,2023-11-16 20:35:11.999175,2023-11-16 20:37:25.720680,0 days 00:02:13.721505,4.7104696548987475,0.08935505496389007,10,COMPLETE
348,348,0.7067673992673993,2023-11-16 20:37:25.729932,2023-11-16 20:39:29.812593,0 days 00:02:04.082661,5.787044161481794,0.08123944608867485,9,COMPLETE
349,349,0.7067673992673993,2023-11-16 20:39:29.820038,2023-11-16 20:42:07.181343,0 days 00:02:37.361305,11.184823791703808,0.0786185398021025,10,COMPLETE
350,350,0.7067673992673993,2023-11-16 20:42:07.193370,2023-11-16 20:43:48.630396,0 days 00:01:41.437026,9.31077770612832,0.07657550128703822,8,COMPLETE
351,351,0.7467673992673993,2023-11-16 20:43:48.640382,2023-11-16 20:46:18.206936,0 days 00:02:29.566554,8.134138356388537,0.08343614020897792,10,COMPLETE
352,352,0.7342673992673994,2023-11-16 20:46:18.214714,2023-11-16 20:48:52.333878,0 days 00:02:34.119164,7.442642135750035,0.06413103473185147,10,COMPLETE
353,353,0.7342673992673994,2023-11-16 20:48:52.342163,2023-11-16 20:51:12.619720,0 days 00:02:20.277557,5.382953690981466,0.09451498061054518,10,COMPLETE
354,354,0.7467673992673993,2023-11-16 20:51:12.628416,2023-11-16 20:53:38.898691,0 days 00:02:26.270275,6.6352939677779785,0.07856782589787498,10,COMPLETE
355,355,0.7067673992673993,2023-11-16 20:53:38.909489,2023-11-16 20:56:20.332610,0 days 00:02:41.423121,12.490502700093518,0.0728961136088847,10,COMPLETE
356,356,0.7067673992673993,2023-11-16 20:56:20.339524,2023-11-16 20:58:54.665392,0 days 00:02:34.325868,10.06458548066185,0.08609671581685463,10,COMPLETE
357,357,0.7067673992673993,2023-11-16 20:58:54.672170,2023-11-16 21:01:37.093687,0 days 00:02:42.421517,22.6768014949894,0.08146914984462007,10,COMPLETE
358,358,0.7067673992673993,2023-11-16 21:01:37.102415,2023-11-16 21:04:20.467778,0 days 00:02:43.365363,12.187630690680441,0.06839459739423856,10,COMPLETE
359,359,0.6942673992673993,2023-11-16 21:04:20.473194,2023-11-16 21:06:17.829194,0 days 00:01:57.356000,2.464581795670904,0.0883908652345553,10,COMPLETE
360,360,0.7067673992673993,2023-11-16 21:06:17.836193,2023-11-16 21:09:14.675038,0 days 00:02:56.838845,18.484037205054896,0.07087002483786242,10,COMPLETE
361,361,0.6942673992673993,2023-11-16 21:09:14.680543,2023-11-16 21:11:24.919386,0 days 00:02:10.238843,3.236937896942608,0.07443835651029639,10,COMPLETE
362,362,0.7067673992673993,2023-11-16 21:11:24.926764,2023-11-16 21:14:07.149586,0 days 00:02:42.222822,14.941588112582735,0.08000313806859394,10,COMPLETE
363,363,0.7067673992673993,2023-11-16 21:14:07.156808,2023-11-16 21:16:50.805169,0 days 00:02:43.648361,21.457102407743882,0.0844295099786948,10,COMPLETE
364,364,0.7342673992673994,2023-11-16 21:16:50.812414,2023-11-16 21:19:14.779847,0 days 00:02:23.967433,6.127284469167297,0.07710066654859683,10,COMPLETE
365,365,0.6942673992673993,2023-11-16 21:19:14.785593,2023-11-16 21:21:21.197920,0 days 00:02:06.412327,3.904349666578306,0.09266929559038048,10,COMPLETE
366,366,0.7067673992673993,2023-11-16 21:21:21.203409,2023-11-16 21:22:47.062433,0 days 00:01:25.859024,19.15148901170959,0.08199029495890016,6,COMPLETE
367,367,0.7067673992673993,2023-11-16 21:22:47.070600,2023-11-16 21:25:30.031620,0 days 00:02:42.961020,15.830235467182257,0.036202457023114705,10,COMPLETE
368,368,0.7067673992673993,2023-11-16 21:25:30.037311,2023-11-16 21:28:07.406196,0 days 00:02:37.368885,11.579935505373047,0.09078843208803264,10,COMPLETE
369,369,0.7342673992673994,2023-11-16 21:28:07.411483,2023-11-16 21:30:28.192264,0 days 00:02:20.780781,4.750876923315101,0.07857715017947148,10,COMPLETE
370,370,0.7067673992673993,2023-11-16 21:30:28.211237,2023-11-16 21:33:08.580151,0 days 00:02:40.368914,10.525016338770792,0.07408418424978526,10,COMPLETE
371,371,0.7342673992673994,2023-11-16 21:33:08.589942,2023-11-16 21:35:50.299394,0 days 00:02:41.709452,7.061030383691295,0.05719636709483584,10,COMPLETE
372,372,0.7467673992673993,2023-11-16 21:35:50.307345,2023-11-16 21:38:27.524132,0 days 00:02:37.216787,5.817472764954808,0.07624018062220377,10,COMPLETE
373,373,0.7067673992673993,2023-11-16 21:38:27.534874,2023-11-16 21:41:12.675239,0 days 00:02:45.140365,16.88794906022333,0.08668411149691296,10,COMPLETE
374,374,0.7067673992673993,2023-11-16 21:41:12.685666,2023-11-16 21:43:46.705745,0 days 00:02:34.020079,7.633231486394557,0.08263012218028942,10,COMPLETE
375,375,0.7467673992673993,2023-11-16 21:43:46.712697,2023-11-16 21:46:08.878909,0 days 00:02:22.166212,5.197084228535631,0.07983743434321106,10,COMPLETE
376,376,0.7067673992673993,2023-11-16 21:46:08.885665,2023-11-16 21:48:55.994288,0 days 00:02:47.108623,20.08043626027394,0.08475411675885802,10,COMPLETE
377,377,0.7467673992673993,2023-11-16 21:48:56.000010,2023-11-16 21:51:31.388695,0 days 00:02:35.388685,6.557964219477945,0.0757241581357239,10,COMPLETE
378,378,0.6942673992673993,2023-11-16 21:51:31.397380,2023-11-16 21:54:22.173449,0 days 00:02:50.776069,8.449158284334478,0.050964544313306825,10,COMPLETE
379,379,0.7067673992673993,2023-11-16 21:54:22.179019,2023-11-16 21:57:09.084620,0 days 00:02:46.905601,13.941272024205347,0.0893798913583156,10,COMPLETE
380,380,0.7067673992673993,2023-11-16 21:57:09.091395,2023-11-16 21:59:55.236834,0 days 00:02:46.145439,27.790716490204446,0.07827602023312415,10,COMPLETE
381,381,0.7067673992673993,2023-11-16 21:59:55.246726,2023-11-16 22:02:21.912831,0 days 00:02:26.666105,4.46543658059153,0.05386863116198576,10,COMPLETE
382,382,0.6942673992673993,2023-11-16 22:02:21.918970,2023-11-16 22:04:16.364009,0 days 00:01:54.445039,6.990397282539503,0.09761804260021902,9,COMPLETE
383,383,0.7342673992673994,2023-11-16 22:04:16.375105,2023-11-16 22:06:53.911400,0 days 00:02:37.536295,5.961274953736365,0.048940160310728884,10,COMPLETE
384,384,0.7067673992673993,2023-11-16 22:06:53.921765,2023-11-16 22:09:48.776336,0 days 00:02:54.854571,8.871822644896586,0.02844857686869258,10,COMPLETE
385,385,0.6942673992673993,2023-11-16 22:09:48.784332,2023-11-16 22:11:51.379325,0 days 00:02:02.594993,1.656229520502249,0.05815736928097417,10,COMPLETE
386,386,0.7467673992673993,2023-11-16 22:11:51.390768,2023-11-16 22:14:12.302074,0 days 00:02:20.911306,5.349163983553862,0.08090978201807009,10,COMPLETE
387,387,0.7342673992673994,2023-11-16 22:14:12.314013,2023-11-16 22:16:40.758708,0 days 00:02:28.444695,7.613980195488672,0.07743055749329286,10,COMPLETE
388,388,0.7467673992673993,2023-11-16 22:16:40.767004,2023-11-16 22:19:06.231227,0 days 00:02:25.464223,6.37358658979734,0.07204393514391026,10,COMPLETE
389,389,0.7467673992673993,2023-11-16 22:19:06.240638,2023-11-16 22:21:35.926780,0 days 00:02:29.686142,8.164376329546386,0.08333894866856902,10,COMPLETE
390,390,0.6942673992673993,2023-11-16 22:21:35.936481,2023-11-16 22:23:56.545299,0 days 00:02:20.608818,4.8775765524725365,0.07518267692247221,10,COMPLETE
391,391,0.6567673992673992,2023-11-16 22:23:56.551032,2023-11-16 22:25:03.980743,0 days 00:01:07.429711,7.1253484766289255,0.08672899767954415,4,COMPLETE
392,392,0.6942673992673993,2023-11-16 22:25:03.989902,2023-11-16 22:27:16.396950,0 days 00:02:12.407048,3.993046277537731,0.07950651535684836,10,COMPLETE
393,393,0.7342673992673994,2023-11-16 22:27:16.402191,2023-11-16 22:29:35.996427,0 days 00:02:19.594236,5.670768266363917,0.09476320165666925,10,COMPLETE
394,394,0.7342673992673994,2023-11-16 22:29:36.003265,2023-11-16 22:31:57.659765,0 days 00:02:21.656500,6.445899273045801,0.0913282724034459,10,COMPLETE
395,395,0.7067673992673993,2023-11-16 22:31:57.668188,2023-11-16 22:33:14.776382,0 days 00:01:17.108194,16.65540445871205,0.06932825495230764,5,COMPLETE
396,396,0.7467673992673993,2023-11-16 22:33:14.795536,2023-11-16 22:35:44.779827,0 days 00:02:29.984291,7.545885726111276,0.07310282074990013,10,COMPLETE
397,397,0.7067673992673993,2023-11-16 22:35:44.788043,2023-11-16 22:38:40.144201,0 days 00:02:55.356158,23.719480167505658,0.061922744755687084,10,COMPLETE
398,398,0.7467673992673993,2023-11-16 22:38:40.151107,2023-11-16 22:41:00.731310,0 days 00:02:20.580203,5.932953054091141,0.08833526062865348,10,COMPLETE
399,399,0.7467673992673993,2023-11-16 22:41:00.738282,2023-11-16 22:43:25.282721,0 days 00:02:24.544439,6.756946543237269,0.0811251259023713,10,COMPLETE
400,400,0.7342673992673994,2023-11-16 22:43:25.293693,2023-11-16 22:45:45.137550,0 days 00:02:19.843857,4.951017865655208,0.07725873210092146,10,COMPLETE
401,401,0.7467673992673993,2023-11-16 22:45:45.145028,2023-11-16 22:47:13.016498,0 days 00:01:27.871470,3.2808628392514048,0.020787113047825767,7,COMPLETE
402,402,0.7467673992673993,2023-11-16 22:47:13.026481,2023-11-16 22:49:35.929732,0 days 00:02:22.903251,5.456343911843119,0.0847912528104115,10,COMPLETE
403,403,0.7067673992673993,2023-11-16 22:49:35.939651,2023-11-16 22:52:17.261744,0 days 00:02:41.322093,13.141656747412096,0.07900220492819165,10,COMPLETE
404,404,0.6942673992673993,2023-11-16 22:52:17.269507,2023-11-16 22:54:35.066467,0 days 00:02:17.796960,4.437944832360502,0.07553452420298622,10,COMPLETE
405,405,0.7067673992673993,2023-11-16 22:54:35.077383,2023-11-16 22:56:44.150694,0 days 00:02:09.073311,9.583431408728973,0.004099408620891372,9,COMPLETE
406,406,0.7067673992673993,2023-11-16 22:56:44.157207,2023-11-16 22:58:22.217929,0 days 00:01:38.060722,8.055022833256558,0.08280232902026256,8,COMPLETE
407,407,0.7342673992673994,2023-11-16 22:58:22.224491,2023-11-16 23:00:50.160726,0 days 00:02:27.936235,6.213713984990564,0.07997965006751995,10,COMPLETE
408,408,0.7467673992673993,2023-11-16 23:00:50.171197,2023-11-16 23:03:11.768420,0 days 00:02:21.597223,6.614283507895126,0.09873239278830447,10,COMPLETE
409,409,0.7067673992673993,2023-11-16 23:03:11.775601,2023-11-16 23:06:08.040823,0 days 00:02:56.265222,17.615353811435345,0.08981900169740352,10,COMPLETE
410,410,0.7342673992673994,2023-11-16 23:06:08.045544,2023-11-16 23:08:37.491638,0 days 00:02:29.446094,7.23257346163782,0.0706037142079419,10,COMPLETE
411,411,0.7067673992673993,2023-11-16 23:08:37.498573,2023-11-16 23:11:19.298681,0 days 00:02:41.800108,14.324413203166838,0.07697046947656747,10,COMPLETE
412,412,0.7467673992673993,2023-11-16 23:11:19.305742,2023-11-16 23:13:40.722223,0 days 00:02:21.416481,5.549902939345185,0.07410726294772556,10,COMPLETE
413,413,0.7067673992673993,2023-11-16 23:13:40.729534,2023-11-16 23:16:09.115588,0 days 00:02:28.386054,8.868920829299187,0.08672720683532423,10,COMPLETE
414,414,0.6942673992673993,2023-11-16 23:16:09.121369,2023-11-16 23:18:16.423961,0 days 00:02:07.302592,3.788312145297837,0.08199468090951913,10,COMPLETE
415,415,0.7067673992673993,2023-11-16 23:18:16.430757,2023-11-16 23:20:57.651175,0 days 00:02:41.220418,25.536352813350703,0.09310191149600971,10,COMPLETE
416,416,0.7067673992673993,2023-11-16 23:20:57.656834,2023-11-16 23:23:41.189076,0 days 00:02:43.532242,17.214975944407072,0.07847741882255999,10,COMPLETE
417,417,0.6942673992673993,2023-11-16 23:23:41.201786,2023-11-16 23:25:56.367930,0 days 00:02:15.166144,4.937575938545697,0.08377557112898035,10,COMPLETE
418,418,0.7067673992673993,2023-11-16 23:25:56.376933,2023-11-16 23:28:41.874388,0 days 00:02:45.497455,14.853287209007021,0.08087201722191764,10,COMPLETE
419,419,0.7467673992673993,2023-11-16 23:28:41.884347,2023-11-16 23:31:23.195961,0 days 00:02:41.311614,7.159565855070636,0.05272369029348198,10,COMPLETE
420,420,0.7067673992673993,2023-11-16 23:31:23.203853,2023-11-16 23:34:05.594089,0 days 00:02:42.390236,18.101335460980025,0.07578789812078836,10,COMPLETE
421,421,0.7067673992673993,2023-11-16 23:34:05.601171,2023-11-16 23:36:39.249027,0 days 00:02:33.647856,10.567197523139939,0.08811324110301388,10,COMPLETE
422,422,0.7467673992673993,2023-11-16 23:36:39.259555,2023-11-16 23:39:22.216051,0 days 00:02:42.956496,6.154334026999755,0.04772723656091825,10,COMPLETE
423,423,0.6942673992673993,2023-11-16 23:39:22.222865,2023-11-16 23:41:52.163266,0 days 00:02:29.940401,7.761211537292012,0.06618743330102285,10,COMPLETE
424,424,0.7067673992673993,2023-11-16 23:41:52.174626,2023-11-16 23:44:10.035681,0 days 00:02:17.861055,4.395886586053562,0.06415152225799498,10,COMPLETE
425,425,0.7067673992673993,2023-11-16 23:44:10.042774,2023-11-16 23:46:53.429025,0 days 00:02:43.386251,12.549922062586875,0.07272113645341838,10,COMPLETE
426,426,0.7467673992673993,2023-11-16 23:46:53.438018,2023-11-16 23:49:14.432706,0 days 00:02:20.994688,5.544148810920319,0.08558446938747478,10,COMPLETE
427,427,0.6942673992673993,2023-11-16 23:49:14.442711,2023-11-16 23:51:44.717247,0 days 00:02:30.274536,8.288538267530392,0.07826463353638777,10,COMPLETE
428,428,0.6942673992673993,2023-11-16 23:51:44.725009,2023-11-16 23:53:36.659527,0 days 00:01:51.934518,6.624916843002408,0.09154286117898802,9,COMPLETE
429,429,0.7342673992673994,2023-11-16 23:53:36.668070,2023-11-16 23:55:57.993055,0 days 00:02:21.324985,6.042247560769046,0.0806647381335656,10,COMPLETE
430,430,0.7342673992673994,2023-11-16 23:55:58.001398,2023-11-16 23:58:32.253765,0 days 00:02:34.252367,5.080269319309003,0.04265299995366558,10,COMPLETE
431,431,0.6942673992673993,2023-11-16 23:58:32.264008,2023-11-17 00:00:55.520250,0 days 00:02:23.256242,7.282119013473837,0.09630637454512463,10,COMPLETE
432,432,0.7467673992673993,2023-11-17 00:00:55.526949,2023-11-17 00:03:26.937589,0 days 00:02:31.410640,6.639925489355258,0.06003945507608999,10,COMPLETE
433,433,0.7067673992673993,2023-11-17 00:03:26.946406,2023-11-17 00:06:10.446115,0 days 00:02:43.499709,15.056430513135957,0.07646292497194931,10,COMPLETE
434,434,0.7342673992673994,2023-11-17 00:06:10.454636,2023-11-17 00:08:32.820390,0 days 00:02:22.365754,5.756656808116322,0.08297019174940543,10,COMPLETE
435,435,0.6942673992673993,2023-11-17 00:08:32.827875,2023-11-17 00:10:56.369023,0 days 00:02:23.541148,3.0176810971913923,0.06829736009103797,10,COMPLETE
436,436,0.7067673992673993,2023-11-17 00:10:56.375628,2023-11-17 00:13:38.666960,0 days 00:02:42.291332,19.27745953122911,0.07407903455616319,10,COMPLETE
437,437,0.6942673992673993,2023-11-17 00:13:38.675651,2023-11-17 00:15:51.054156,0 days 00:02:12.378505,4.361217108923103,0.07901614770830849,10,COMPLETE
438,438,0.7067673992673993,2023-11-17 00:15:51.066581,2023-11-17 00:18:24.374087,0 days 00:02:33.307506,7.709406253897946,0.061467984942599446,10,COMPLETE
439,439,0.7067673992673993,2023-11-17 00:18:24.382767,2023-11-17 00:21:07.979058,0 days 00:02:43.596291,24.093827193501326,0.0843130352736476,10,COMPLETE
440,440,0.7342673992673994,2023-11-17 00:21:07.988147,2023-11-17 00:23:34.400533,0 days 00:02:26.412386,7.025110680954888,0.08939962906690789,10,COMPLETE
441,441,0.7067673992673993,2023-11-17 00:23:34.410677,2023-11-17 00:26:13.508952,0 days 00:02:39.098275,11.994667272727252,0.07749035106372222,10,COMPLETE
442,442,0.7067673992673993,2023-11-17 00:26:13.515837,2023-11-17 00:28:49.392804,0 days 00:02:35.876967,9.217153917422392,0.07120258518823158,10,COMPLETE
443,443,0.7067673992673993,2023-11-17 00:28:49.399334,2023-11-17 00:31:33.325360,0 days 00:02:43.926026,28.671767358311214,0.08187386919656392,10,COMPLETE
444,444,0.7467673992673993,2023-11-17 00:31:33.334632,2023-11-17 00:34:05.363269,0 days 00:02:32.028637,5.372433778834359,0.05445219334197052,10,COMPLETE
445,445,0.6534340659340659,2023-11-17 00:34:05.370799,2023-11-17 00:35:58.913730,0 days 00:01:53.542931,2.0467983868363824,0.08691378246287676,10,COMPLETE
446,446,0.7467673992673993,2023-11-17 00:35:58.920530,2023-11-17 00:38:22.958687,0 days 00:02:24.038157,6.388763454798067,0.07494135358747146,10,COMPLETE
447,447,0.7067673992673993,2023-11-17 00:38:22.970460,2023-11-17 00:41:18.481324,0 days 00:02:55.510864,16.246560155297516,0.07961658358095983,10,COMPLETE
448,448,0.6942673992673993,2023-11-17 00:41:18.488730,2023-11-17 00:43:29.604005,0 days 00:02:11.115275,3.7498655845727353,0.07698374915970604,10,COMPLETE
449,449,0.7067673992673993,2023-11-17 00:43:29.621122,2023-11-17 00:46:10.574240,0 days 00:02:40.953118,26.76233423760415,0.09324093343565845,10,COMPLETE
450,450,0.7067673992673993,2023-11-17 00:46:10.583343,2023-11-17 00:48:39.086752,0 days 00:02:28.503409,8.36644070419362,0.08522485064279996,10,COMPLETE
451,451,0.7067673992673993,2023-11-17 00:48:39.098318,2023-11-17 00:51:24.890442,0 days 00:02:45.792124,13.33632505110916,0.08182747613926508,10,COMPLETE
452,452,0.6942673992673993,2023-11-17 00:51:24.898607,2023-11-17 00:53:53.510439,0 days 00:02:28.611832,4.84986602169708,0.05227597356961715,10,COMPLETE
453,453,0.7342673992673994,2023-11-17 00:53:53.518585,2023-11-17 00:56:12.454376,0 days 00:02:18.935791,6.123024320390837,0.09060054218493369,10,COMPLETE
454,454,0.7467673992673993,2023-11-17 00:56:12.462650,2023-11-17 00:58:40.689154,0 days 00:02:28.226504,7.002165621807913,0.07996032047435354,10,COMPLETE
