,number,value,datetime_start,datetime_complete,duration,params_l2_leaf_reg,params_learning_rate,params_tree_depth,state
455,455,0.7067673992673993,2023-11-17 00:58:40.696335,2023-11-17 01:01:10.845383,0 days 00:02:30.149048,7.621056630403324,0.07357618174454567,10,COMPLETE
456,456,0.7067673992673993,2023-11-17 01:01:10.852662,2023-11-17 01:03:01.777803,0 days 00:01:50.925141,5.617793288348171,0.09946054330784698,9,COMPLETE
457,457,0.6942673992673993,2023-11-17 01:03:01.787054,2023-11-17 01:05:15.856056,0 days 00:02:14.069002,4.409740635129346,0.08787106769033713,10,COMPLETE
458,458,0.7342673992673994,2023-11-17 01:05:15.861902,2023-11-17 01:07:48.397802,0 days 00:02:32.535900,4.960170054462216,0.039144499805968486,10,COMPLETE
459,459,0.7467673992673993,2023-11-17 01:07:48.403594,2023-11-17 01:10:24.878527,0 days 00:02:36.474933,6.72437700469856,0.05690924389960924,10,COMPLETE
460,460,0.7467673992673993,2023-11-17 01:10:24.884601,2023-11-17 01:13:23.417488,0 days 00:02:58.532887,5.988127285041728,0.03439322147878481,10,COMPLETE
461,461,0.6942673992673993,2023-11-17 01:13:23.424417,2023-11-17 01:15:56.835679,0 days 00:02:33.411262,8.133334807841255,0.07575931126465829,10,COMPLETE
462,462,0.7067673992673993,2023-11-17 01:15:56.847169,2023-11-17 01:18:43.526778,0 days 00:02:46.679609,9.798402138918002,0.04612583332237228,10,COMPLETE
463,463,0.7067673992673993,2023-11-17 01:18:43.535547,2023-11-17 01:21:18.726624,0 days 00:02:35.191077,7.361172847639335,0.0784945225533916,10,COMPLETE
464,464,0.7067673992673993,2023-11-17 01:21:18.736425,2023-11-17 01:24:14.884751,0 days 00:02:56.148326,20.505424879224172,0.08378142323220804,10,COMPLETE
465,465,0.6942673992673993,2023-11-17 01:24:14.900950,2023-11-17 01:27:00.838556,0 days 00:02:45.937606,11.381238122926737,0.07762653261364343,10,COMPLETE
466,466,0.7467673992673993,2023-11-17 01:27:00.845503,2023-11-17 01:29:30.256462,0 days 00:02:29.410959,5.212828087811516,0.08141172174737733,10,COMPLETE
467,467,0.7067673992673993,2023-11-17 01:29:30.263716,2023-11-17 01:32:24.364207,0 days 00:02:54.100491,21.06961387568642,0.06701450648491218,10,COMPLETE
468,468,0.7067673992673993,2023-11-17 01:32:24.371032,2023-11-17 01:35:04.889769,0 days 00:02:40.518737,8.751114336478201,0.07176550023123021,10,COMPLETE
469,469,0.6942673992673993,2023-11-17 01:35:04.896977,2023-11-17 01:37:16.716829,0 days 00:02:11.819852,2.8736416441699495,0.0750080996633327,10,COMPLETE
470,470,0.7342673992673994,2023-11-17 01:37:16.723478,2023-11-17 01:39:46.916083,0 days 00:02:30.192605,6.332235830730502,0.08569413462253879,10,COMPLETE
471,471,0.6942673992673993,2023-11-17 01:39:46.921228,2023-11-17 01:42:17.033034,0 days 00:02:30.111806,3.809073003667208,0.0453455291301889,10,COMPLETE
472,472,0.7467673992673993,2023-11-17 01:42:17.038703,2023-11-17 01:44:53.863201,0 days 00:02:36.824498,6.792117040737539,0.07989824393624409,10,COMPLETE
473,473,0.7467673992673993,2023-11-17 01:44:53.869786,2023-11-17 01:47:07.795733,0 days 00:02:13.925947,5.523859575741017,0.047731842565799,9,COMPLETE
474,474,0.7342673992673994,2023-11-17 01:47:07.803158,2023-11-17 01:49:53.533537,0 days 00:02:45.730379,7.530657989438033,0.038346842588362004,10,COMPLETE
475,475,0.6942673992673993,2023-11-17 01:49:53.564501,2023-11-17 01:52:28.521231,0 days 00:02:34.956730,10.2569509312891,0.08843479566064828,10,COMPLETE
476,476,0.7467673992673993,2023-11-17 01:52:28.527525,2023-11-17 01:55:11.149417,0 days 00:02:42.621892,4.381060563132863,0.01381514280018551,10,COMPLETE
477,477,0.7467673992673993,2023-11-17 01:55:11.156217,2023-11-17 01:57:52.580642,0 days 00:02:41.424425,6.022902604185062,0.02827527397023059,10,COMPLETE
478,478,0.7067673992673993,2023-11-17 01:57:52.587304,2023-11-17 02:00:30.640561,0 days 00:02:38.053257,14.04692130066837,0.09570077256436935,10,COMPLETE
479,479,0.7342673992673994,2023-11-17 02:00:30.646262,2023-11-17 02:02:56.782465,0 days 00:02:26.136203,6.8759289679291165,0.09163585736264034,10,COMPLETE
480,480,0.7067673992673993,2023-11-17 02:02:56.790137,2023-11-17 02:05:27.809861,0 days 00:02:31.019724,7.921068723299027,0.0775046987460449,10,COMPLETE
481,481,0.7342673992673994,2023-11-17 02:05:27.817562,2023-11-17 02:07:54.177527,0 days 00:02:26.359965,4.937118675204122,0.0825437105766533,10,COMPLETE
482,482,0.7467673992673993,2023-11-17 02:07:54.186346,2023-11-17 02:10:35.532076,0 days 00:02:41.345730,5.890310809160755,0.05687955786449997,10,COMPLETE
483,483,0.7067673992673993,2023-11-17 02:10:35.538022,2023-11-17 02:13:25.285520,0 days 00:02:49.747498,15.68674026664319,0.07391414065521745,10,COMPLETE
484,484,0.7067673992673993,2023-11-17 02:13:25.290947,2023-11-17 02:14:48.803533,0 days 00:01:23.512586,14.514493730981036,0.07981601526668444,6,COMPLETE
485,485,0.7067673992673993,2023-11-17 02:14:48.811446,2023-11-17 02:16:23.056689,0 days 00:01:34.245243,6.499128145608744,0.03602104081077894,7,COMPLETE
486,486,0.7067673992673993,2023-11-17 02:16:23.062194,2023-11-17 02:19:20.564448,0 days 00:02:57.502254,25.468488560136862,0.03991266489584088,10,COMPLETE
487,487,0.7067673992673993,2023-11-17 02:19:20.570312,2023-11-17 02:22:07.800465,0 days 00:02:47.230153,12.685942039940336,0.0638008371411165,10,COMPLETE
488,488,0.7342673992673994,2023-11-17 02:22:07.807366,2023-11-17 02:24:46.354842,0 days 00:02:38.547476,7.321507783142531,0.06966333766879455,10,COMPLETE
489,489,0.7067673992673993,2023-11-17 02:24:46.362885,2023-11-17 02:26:42.631955,0 days 00:01:56.269070,18.389411123820487,0.05858838116271073,8,COMPLETE
490,490,0.6942673992673993,2023-11-17 02:26:42.639998,2023-11-17 02:28:56.684595,0 days 00:02:14.044597,2.5332242564947425,0.07613478071840396,10,COMPLETE
491,491,0.7467673992673993,2023-11-17 02:28:56.694462,2023-11-17 02:31:26.017102,0 days 00:02:29.322640,5.489459081074196,0.08291119019668754,10,COMPLETE
492,492,0.7067673992673993,2023-11-17 02:31:26.037155,2023-11-17 02:34:14.673273,0 days 00:02:48.636118,23.459782971508613,0.08498636939772028,10,COMPLETE
493,493,0.6942673992673993,2023-11-17 02:34:14.683373,2023-11-17 02:36:57.777975,0 days 00:02:43.094602,8.397963445747212,0.05047212098897529,10,COMPLETE
494,494,0.7067673992673993,2023-11-17 02:36:57.783339,2023-11-17 02:39:40.410412,0 days 00:02:42.627073,11.762199557778713,0.08963802549727078,10,COMPLETE
495,495,0.7467673992673993,2023-11-17 02:39:40.415837,2023-11-17 02:42:14.938361,0 days 00:02:34.522524,4.538858516461696,0.04256526870114576,10,COMPLETE
496,496,0.7467673992673993,2023-11-17 02:42:14.946127,2023-11-17 02:44:42.666958,0 days 00:02:27.720831,6.928063112644975,0.07841794478019237,10,COMPLETE
497,497,0.6942673992673993,2023-11-17 02:44:42.675269,2023-11-17 02:46:36.987457,0 days 00:01:54.312188,1.4526152924022249,0.08138072769177099,10,COMPLETE
498,498,0.7067673992673993,2023-11-17 02:46:37.012535,2023-11-17 02:49:12.239853,0 days 00:02:35.227318,11.174470383268606,0.08723479926707003,10,COMPLETE
499,499,0.6942673992673993,2023-11-17 02:49:12.247562,2023-11-17 02:51:21.941605,0 days 00:02:09.694043,3.5998317615096003,0.07651165691587773,10,COMPLETE
500,500,0.7067673992673993,2023-11-17 02:51:21.950663,2023-11-17 02:54:19.025806,0 days 00:02:57.075143,19.52646689949088,0.07283444135181132,10,COMPLETE
501,501,0.6942673992673993,2023-11-17 02:54:19.033642,2023-11-17 02:56:22.337395,0 days 00:02:03.303753,1.840132926672399,0.06247298975136715,10,COMPLETE
502,502,0.7067673992673993,2023-11-17 02:56:22.347853,2023-11-17 02:59:01.166982,0 days 00:02:38.819129,13.506411855097262,0.07863111700755496,10,COMPLETE
503,503,0.6942673992673993,2023-11-17 02:59:01.174408,2023-11-17 03:00:52.433358,0 days 00:01:51.258950,1.1716728605431133,0.09346849506232831,10,COMPLETE
504,504,0.7067673992673993,2023-11-17 03:00:52.441826,2023-11-17 03:03:39.089627,0 days 00:02:46.647801,21.50907185347219,0.0805985243811299,10,COMPLETE
505,505,0.7067673992673993,2023-11-17 03:03:39.095280,2023-11-17 03:06:19.246335,0 days 00:02:40.151055,15.660341093207373,0.08426714924758118,10,COMPLETE
506,506,0.7342673992673994,2023-11-17 03:06:19.251912,2023-11-17 03:08:41.217450,0 days 00:02:21.965538,5.200080965520337,0.07514638627869022,10,COMPLETE
507,507,0.7067673992673993,2023-11-17 03:08:41.226465,2023-11-17 03:11:27.071349,0 days 00:02:45.844884,17.445391980942016,0.086380526802701,10,COMPLETE
508,508,0.7067673992673993,2023-11-17 03:11:27.080781,2023-11-17 03:14:11.999188,0 days 00:02:44.918407,24.938424455505718,0.07664281859630666,10,COMPLETE
509,509,0.7067673992673993,2023-11-17 03:14:12.008340,2023-11-17 03:16:11.344216,0 days 00:01:59.335876,9.038872480921409,0.08974309732355917,9,COMPLETE
510,510,0.7067673992673993,2023-11-17 03:16:11.351388,2023-11-17 03:17:46.295906,0 days 00:01:34.944518,6.395809833554871,0.07963153104870604,8,COMPLETE
511,511,0.6942673992673993,2023-11-17 03:17:46.306590,2023-11-17 03:20:15.491305,0 days 00:02:29.184715,7.857690411316686,0.07142335581794113,10,COMPLETE
512,512,0.7467673992673993,2023-11-17 03:20:15.498895,2023-11-17 03:22:38.133137,0 days 00:02:22.634242,5.851467526470733,0.0829291498227268,10,COMPLETE
513,513,0.7067673992673993,2023-11-17 03:22:38.142601,2023-11-17 03:25:35.553316,0 days 00:02:57.410715,18.822014279217964,0.06494878624826389,10,COMPLETE
514,514,0.6942673992673993,2023-11-17 03:25:35.561081,2023-11-17 03:28:03.732128,0 days 00:02:28.171047,7.275123854816078,0.07424443417756554,10,COMPLETE
515,515,0.6942673992673993,2023-11-17 03:28:03.742972,2023-11-17 03:30:18.282156,0 days 00:02:14.539184,4.099816448559578,0.07796243130067869,10,COMPLETE
516,516,0.7342673992673994,2023-11-17 03:30:18.294068,2023-11-17 03:32:45.175314,0 days 00:02:26.881246,5.147609651849693,0.05959153656516067,10,COMPLETE
517,517,0.7067673992673993,2023-11-17 03:32:45.185324,2023-11-17 03:35:31.771161,0 days 00:02:46.585837,29.877982866114756,0.09116079824830611,10,COMPLETE
518,518,0.7342673992673994,2023-11-17 03:35:31.777596,2023-11-17 03:37:52.623578,0 days 00:02:20.845982,6.223663416443184,0.09464893489431803,10,COMPLETE
519,519,0.7067673992673993,2023-11-17 03:37:52.631644,2023-11-17 03:40:13.254963,0 days 00:02:20.623319,4.725365501348815,0.0683018792135748,10,COMPLETE
520,520,0.7342673992673994,2023-11-17 03:40:13.265250,2023-11-17 03:42:58.916496,0 days 00:02:45.651246,6.8703104576441385,0.031015060275756106,10,COMPLETE
521,521,0.7067673992673993,2023-11-17 03:42:58.931150,2023-11-17 03:45:43.082054,0 days 00:02:44.150904,24.280103045209586,0.08136534669164956,10,COMPLETE
522,522,0.7067673992673993,2023-11-17 03:45:43.092965,2023-11-17 03:48:27.677220,0 days 00:02:44.584255,16.26423242636632,0.08535137568171838,10,COMPLETE
523,523,0.7067673992673993,2023-11-17 03:48:27.687669,2023-11-17 03:51:14.899866,0 days 00:02:47.212197,19.89160931918894,0.07580099961375056,10,COMPLETE
524,524,0.7467673992673993,2023-11-17 03:51:14.906634,2023-11-17 03:53:37.537231,0 days 00:02:22.630597,5.698978772042926,0.08858359594680593,10,COMPLETE
525,525,0.6942673992673993,2023-11-17 03:53:37.545180,2023-11-17 03:55:35.918748,0 days 00:01:58.373568,2.2913005254552523,0.08022632823130328,10,COMPLETE
526,526,0.6942673992673993,2023-11-17 03:55:35.930973,2023-11-17 03:57:37.332503,0 days 00:02:01.401530,7.808378433385377,0.07277771060716957,9,COMPLETE
527,527,0.7467673992673993,2023-11-17 03:57:37.340759,2023-11-17 04:00:18.929691,0 days 00:02:41.588932,6.378702280060772,0.0779296054158672,10,COMPLETE
528,528,0.6942673992673993,2023-11-17 04:00:18.939995,2023-11-17 04:02:31.115807,0 days 00:02:12.175812,3.4020519294338722,0.08400934097262244,10,COMPLETE
529,529,0.7067673992673993,2023-11-17 04:02:31.128187,2023-11-17 04:05:15.250538,0 days 00:02:44.122351,21.81205641336572,0.03309405820866323,10,COMPLETE
530,530,0.7067673992673993,2023-11-17 04:05:15.259221,2023-11-17 04:08:02.144307,0 days 00:02:46.885086,26.90358862207772,0.08210427759147997,10,COMPLETE
531,531,0.7067673992673993,2023-11-17 04:08:02.172677,2023-11-17 04:10:34.568502,0 days 00:02:32.395825,8.558297658162834,0.08722245629614413,10,COMPLETE
532,532,0.7467673992673993,2023-11-17 04:10:34.579633,2023-11-17 04:13:03.341638,0 days 00:02:28.762005,7.303517121916962,0.07957314627932113,10,COMPLETE
533,533,0.7067673992673993,2023-11-17 04:13:03.353182,2023-11-17 04:15:33.122682,0 days 00:02:29.769500,9.522930825753008,0.09211812092720388,10,COMPLETE
534,534,0.7067673992673993,2023-11-17 04:15:33.129304,2023-11-17 04:17:54.106879,0 days 00:02:20.977575,5.485831755936736,0.09761347324151806,10,COMPLETE
535,535,0.7067673992673993,2023-11-17 04:17:54.114908,2023-11-17 04:20:39.031663,0 days 00:02:44.916755,20.750736260291763,0.049556570366625335,10,COMPLETE
536,536,0.7467673992673993,2023-11-17 04:20:39.041243,2023-11-17 04:23:23.374681,0 days 00:02:44.333438,4.7882792257087825,0.02504835877419635,10,COMPLETE
537,537,0.7067673992673993,2023-11-17 04:23:23.383434,2023-11-17 04:25:53.410889,0 days 00:02:30.027455,6.790147556496263,0.070497446969504,10,COMPLETE
538,538,0.6942673992673993,2023-11-17 04:25:53.421530,2023-11-17 04:28:19.692398,0 days 00:02:26.270868,6.073915997028912,0.07655403294620218,10,COMPLETE
539,539,0.6942673992673993,2023-11-17 04:28:19.702686,2023-11-17 04:30:36.496958,0 days 00:02:16.794272,4.327914024477316,0.07401176519296808,10,COMPLETE
540,540,0.7067673992673993,2023-11-17 04:30:36.506988,2023-11-17 04:33:18.258193,0 days 00:02:41.751205,7.885433939764407,0.07802666053377534,10,COMPLETE
541,541,0.7467673992673993,2023-11-17 04:33:18.270702,2023-11-17 04:35:38.868173,0 days 00:02:20.597471,5.457768383278395,0.08042845978878774,10,COMPLETE
542,542,0.7342673992673994,2023-11-17 04:35:38.880088,2023-11-17 04:38:08.323648,0 days 00:02:29.443560,7.082105383779763,0.08358207160776117,10,COMPLETE
543,543,0.7067673992673993,2023-11-17 04:38:08.332803,2023-11-17 04:40:46.938913,0 days 00:02:38.606110,10.368297635753272,0.0755513025476672,10,COMPLETE
544,544,0.7067673992673993,2023-11-17 04:40:46.955103,2023-11-17 04:43:27.621156,0 days 00:02:40.666053,12.929984827922524,0.0860963895522463,10,COMPLETE
545,545,0.7067673992673993,2023-11-17 04:43:27.632656,2023-11-17 04:46:13.705543,0 days 00:02:46.072887,25.821111887053895,0.08837459444333168,10,COMPLETE
546,546,0.7067673992673993,2023-11-17 04:46:13.713022,2023-11-17 04:48:52.056867,0 days 00:02:38.343845,10.864278094188792,0.07877202196557945,10,COMPLETE
547,547,0.7067673992673993,2023-11-17 04:48:52.064920,2023-11-17 04:51:34.716257,0 days 00:02:42.651337,27.34197037918611,0.030018418852251687,10,COMPLETE
548,548,0.6567673992673992,2023-11-17 04:51:34.727984,2023-11-17 04:54:13.306444,0 days 00:02:38.578460,12.14363637346667,0.08229948689025492,10,COMPLETE
549,549,0.6567673992673992,2023-11-17 04:54:13.315502,2023-11-17 04:55:30.064430,0 days 00:01:16.748928,6.222515352428984,0.008759896368151054,4,COMPLETE
550,550,0.7342673992673994,2023-11-17 04:55:30.070871,2023-11-17 04:58:02.202159,0 days 00:02:32.131288,4.98835562207873,0.044345608890177995,10,COMPLETE
551,551,0.6942673992673993,2023-11-17 04:58:02.208008,2023-11-17 05:00:17.145761,0 days 00:02:14.937753,3.969289426853111,0.07283876252172783,10,COMPLETE
552,552,0.7467673992673993,2023-11-17 05:00:17.155771,2023-11-17 05:01:27.362127,0 days 00:01:10.206356,6.535768530039634,0.06178248162127033,5,COMPLETE
553,553,0.7067673992673993,2023-11-17 05:01:27.370337,2023-11-17 05:03:36.693481,0 days 00:02:09.323144,28.02539117063543,0.09036608228833896,9,COMPLETE
554,554,0.7067673992673993,2023-11-17 05:03:36.703988,2023-11-17 05:06:30.696270,0 days 00:02:53.992282,7.569077100499216,0.0013994693205707162,10,COMPLETE
555,555,0.6942673992673993,2023-11-17 05:06:30.707705,2023-11-17 05:09:03.336656,0 days 00:02:32.628951,8.255207503817456,0.07638674331087428,10,COMPLETE
556,556,0.7067673992673993,2023-11-17 05:09:03.344308,2023-11-17 05:11:47.265287,0 days 00:02:43.920979,13.813616805139162,0.08060054327943202,10,COMPLETE
557,557,0.7467673992673993,2023-11-17 05:11:47.275312,2023-11-17 05:14:24.944587,0 days 00:02:37.669275,5.876504949323511,0.042163979150100415,10,COMPLETE
558,558,0.7467673992673993,2023-11-17 05:14:24.954932,2023-11-17 05:17:08.908354,0 days 00:02:43.953422,5.3836874610494805,0.02660956798464438,10,COMPLETE
559,559,0.7067673992673993,2023-11-17 05:17:08.921651,2023-11-17 05:19:09.945830,0 days 00:02:01.024179,3.2075438269915564,0.09401165188590711,10,COMPLETE
560,560,0.7467673992673993,2023-11-17 05:19:09.954144,2023-11-17 05:21:40.290346,0 days 00:02:30.336202,6.915087043687023,0.07821497156486151,10,COMPLETE
561,561,0.7067673992673993,2023-11-17 05:21:40.300231,2023-11-17 05:23:01.125336,0 days 00:01:20.825105,4.731165119982489,0.08485700389052986,7,COMPLETE
562,562,0.7067673992673993,2023-11-17 05:23:01.149637,2023-11-17 05:25:42.916613,0 days 00:02:41.766976,8.848342833766434,0.056299451512157414,10,COMPLETE
563,563,0.7467673992673993,2023-11-17 05:25:42.925800,2023-11-17 05:28:21.150377,0 days 00:02:38.224577,7.354095318776236,0.054726683421555886,10,COMPLETE
564,564,0.7467673992673993,2023-11-17 05:28:21.162153,2023-11-17 05:31:03.978253,0 days 00:02:42.816100,6.34224013937771,0.017215315654781696,10,COMPLETE
565,565,0.7067673992673993,2023-11-17 05:31:03.984993,2023-11-17 05:33:45.990336,0 days 00:02:42.005343,15.05035426736932,0.08257376498404691,10,COMPLETE
566,566,0.7067673992673993,2023-11-17 05:33:46.006536,2023-11-17 05:36:28.809609,0 days 00:02:42.803073,16.43417352020751,0.07404130396072534,10,COMPLETE
567,567,0.7342673992673994,2023-11-17 05:36:28.822161,2023-11-17 05:39:05.858805,0 days 00:02:37.036644,5.912647673266806,0.050751750403484786,10,COMPLETE
568,568,0.6942673992673993,2023-11-17 05:39:05.868026,2023-11-17 05:41:11.012660,0 days 00:02:05.144634,1.0131253672326856,0.08715141584574497,10,COMPLETE
569,569,0.6942673992673993,2023-11-17 05:41:11.021700,2023-11-17 05:43:43.083409,0 days 00:02:32.061709,8.041280230020412,0.07048788234092467,10,COMPLETE
570,570,0.7067673992673993,2023-11-17 05:43:43.100724,2023-11-17 05:46:26.001704,0 days 00:02:42.900980,22.17668250098119,0.07719570492253477,10,COMPLETE
571,571,0.7342673992673994,2023-11-17 05:46:26.010995,2023-11-17 05:48:44.144691,0 days 00:02:18.133696,5.245168671995659,0.07947916722125502,10,COMPLETE
572,572,0.7067673992673993,2023-11-17 05:48:44.156626,2023-11-17 05:51:27.008671,0 days 00:02:42.852045,17.585882266376817,0.06713547910201048,10,COMPLETE
573,573,0.6942673992673993,2023-11-17 05:51:27.016776,2023-11-17 05:53:37.745412,0 days 00:02:10.728636,4.103432526868629,0.09956576825159985,10,COMPLETE
574,574,0.7467673992673993,2023-11-17 05:53:37.753208,2023-11-17 05:56:07.011973,0 days 00:02:29.258765,6.7667465421361515,0.07524057299404227,10,COMPLETE
575,575,0.7067673992673993,2023-11-17 05:56:07.020058,2023-11-17 05:58:44.489266,0 days 00:02:37.469208,9.873503848717597,0.08106169209687712,10,COMPLETE
576,576,0.7467673992673993,2023-11-17 05:58:44.496559,2023-11-17 06:01:11.318817,0 days 00:02:26.822258,7.417838001339578,0.08992940843711483,10,COMPLETE
577,577,0.7067673992673993,2023-11-17 06:01:11.324854,2023-11-17 06:02:23.857579,0 days 00:01:12.532725,5.6324120187522855,0.08386072023713464,6,COMPLETE
578,578,0.7067673992673993,2023-11-17 06:02:23.863819,2023-11-17 06:04:37.312367,0 days 00:02:13.448548,4.589330223391823,0.09177210448498481,10,COMPLETE
579,579,0.7342673992673994,2023-11-17 06:04:37.318555,2023-11-17 06:06:57.580745,0 days 00:02:20.262190,6.553697315930972,0.09653198348305436,10,COMPLETE
580,580,0.7067673992673993,2023-11-17 06:06:57.590017,2023-11-17 06:09:00.725110,0 days 00:02:03.135093,9.449019500490428,0.0779757584674125,9,COMPLETE
581,581,0.7067673992673993,2023-11-17 06:09:00.735157,2023-11-17 06:11:39.425530,0 days 00:02:38.690373,8.507900095491937,0.06518401515642086,10,COMPLETE
582,582,0.6942673992673993,2023-11-17 06:11:39.434281,2023-11-17 06:13:54.185472,0 days 00:02:14.751191,2.016953918278059,0.05374061458555071,10,COMPLETE
583,583,0.7467673992673993,2023-11-17 06:13:54.190046,2023-11-17 06:16:37.897297,0 days 00:02:43.707251,6.127899040835398,0.03232273993804882,10,COMPLETE
584,584,0.7467673992673993,2023-11-17 06:16:37.908373,2023-11-17 06:19:00.045816,0 days 00:02:22.137443,5.0667200381914,0.0753814142983829,10,COMPLETE
585,585,0.7342673992673994,2023-11-17 06:19:00.056342,2023-11-17 06:21:45.080596,0 days 00:02:45.024254,7.073020670526924,0.024523852615165556,10,COMPLETE
586,586,0.7342673992673994,2023-11-17 06:21:45.088251,2023-11-17 06:24:19.170273,0 days 00:02:34.082022,7.717758357102548,0.07283416236204454,10,COMPLETE
587,587,0.6942673992673993,2023-11-17 06:24:19.180834,2023-11-17 06:26:34.949761,0 days 00:02:15.768927,3.01055304635138,0.05225362888915939,10,COMPLETE
588,588,0.7067673992673993,2023-11-17 06:26:34.960717,2023-11-17 06:29:19.613563,0 days 00:02:44.652846,18.881165307893767,0.08124199394643454,10,COMPLETE
589,589,0.7067673992673993,2023-11-17 06:29:19.622427,2023-11-17 06:32:04.300659,0 days 00:02:44.678232,16.96844996714959,0.08572951268834278,10,COMPLETE
590,590,0.7342673992673994,2023-11-17 06:32:04.309921,2023-11-17 06:34:26.338631,0 days 00:02:22.028710,5.766398046123594,0.07901237199989203,10,COMPLETE
591,591,0.7342673992673994,2023-11-17 06:34:26.348698,2023-11-17 06:36:52.927753,0 days 00:02:26.579055,6.524343791720117,0.08724079260808366,10,COMPLETE
592,592,0.7067673992673993,2023-11-17 06:36:52.940379,2023-11-17 06:39:37.717907,0 days 00:02:44.777528,11.87490863146887,0.0693773402294138,10,COMPLETE
593,593,0.7067673992673993,2023-11-17 06:39:37.728953,2023-11-17 06:42:21.762389,0 days 00:02:44.033436,22.892432497924684,0.021769061567604303,10,COMPLETE
594,594,0.6942673992673993,2023-11-17 06:42:21.770927,2023-11-17 06:44:36.225985,0 days 00:02:14.455058,3.7698870653197876,0.07696149405082457,10,COMPLETE
595,595,0.7067673992673993,2023-11-17 06:44:36.239309,2023-11-17 06:47:23.154309,0 days 00:02:46.915000,28.562401518149272,0.036579269589022315,10,COMPLETE
596,596,0.6942673992673993,2023-11-17 06:47:23.165389,2023-11-17 06:49:48.799297,0 days 00:02:25.633908,4.528889096718759,0.08297594254161925,10,COMPLETE
597,597,0.7467673992673993,2023-11-17 06:49:48.807503,2023-11-17 06:52:33.240302,0 days 00:02:44.432799,5.308462145951152,0.022680508683070262,10,COMPLETE
598,598,0.6942673992673993,2023-11-17 06:52:33.248856,2023-11-17 06:54:30.883005,0 days 00:01:57.634149,7.2922118333764505,0.08865856645749945,9,COMPLETE
599,599,0.7342673992673994,2023-11-17 06:54:30.891263,2023-11-17 06:57:08.456183,0 days 00:02:37.564920,5.942438177281581,0.04854952556526056,10,COMPLETE
600,600,0.7342673992673994,2023-11-17 06:57:08.467359,2023-11-17 06:59:53.693067,0 days 00:02:45.225708,6.875077854026024,0.029898509988645114,10,COMPLETE
601,601,0.7067673992673993,2023-11-17 06:59:53.704858,2023-11-17 07:02:24.650260,0 days 00:02:30.945402,7.7637664064490055,0.0798441711795029,10,COMPLETE
602,602,0.7067673992673993,2023-11-17 07:02:24.660426,2023-11-17 07:05:11.073743,0 days 00:02:46.413317,22.900697027392113,0.07521084299140206,10,COMPLETE
603,603,0.7067673992673993,2023-11-17 07:05:11.085476,2023-11-17 07:07:47.056914,0 days 00:02:35.971438,10.786633631823442,0.08462752137554616,10,COMPLETE
604,604,0.7067673992673993,2023-11-17 07:07:47.066195,2023-11-17 07:10:23.653313,0 days 00:02:36.587118,11.320929718741569,0.09328002369532498,10,COMPLETE
605,605,0.6942673992673993,2023-11-17 07:10:23.660948,2023-11-17 07:12:54.064440,0 days 00:02:30.403492,8.711754203497993,0.08156796968970302,10,COMPLETE
606,606,0.7342673992673994,2023-11-17 07:12:54.078628,2023-11-17 07:15:34.727199,0 days 00:02:40.648571,5.250042392414926,0.040322621231772625,10,COMPLETE
